,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
927,927,927,927,927,927,2018-09-18,19.549999237060547,19.600000381469727,19.229999542236328,19.32999992370605,10.821616172790527,1917200,19.548999977111816,19.53383733478673,39.686747273591074,-0.1552711308963879,-0.0576879584719873,19.223180092061067,19.72649993896484,20.229819785868617,5.102981760181294,0.1061152588181225,0.4481367924057105,20.048319528082864,19.43808949391445
928,928,928,928,928,928,2018-09-19,19.3799991607666,19.549999237060547,19.25,19.39999961853028,10.86080551147461,1598400,19.520999908447266,19.50950320455828,42.123330241588114,-0.157526368668126,-0.0479545569949804,19.186203681484844,19.70899991989136,20.231796158297872,5.305152372331995,0.2044734844469113,0.4375555384524845,21.256031302650875,20.531407309326834
929,929,929,929,929,929,2018-09-20,19.39999961853028,20.040000915527344,19.39999961853028,19.600000381469727,10.972772598266602,1741000,19.501000022888185,19.525957236724,48.70231950717466,-0.1415436437400679,-0.0255774656535378,19.20254854915088,19.679999923706056,20.15745129826124,4.85214813420865,0.4162223144599165,0.4520159497770973,24.87921269760543,22.06118784277973
930,930,930,930,930,930,2018-09-21,19.600000381469727,20.13999938964844,19.600000381469727,19.920000076293945,11.1519193649292,1862800,19.518000030517577,19.597601389373075,57.32602877133316,-0.1018814916453223,0.0112677491529661,19.20162967594177,19.68099994659424,20.1603702172467,4.871401574648321,0.7492855151138267,0.4583004539486414,39.13043277951098,28.42189225992244
931,931,931,931,931,931,2018-09-24,19.729999542236328,20.01000022888184,19.39999961853028,19.59000015258789,10.96717357635498,1151900,19.494000053405763,19.59621934632122,48.06700486369847,-0.0959708935573857,0.0137426777927222,19.20077203005038,19.680499935150145,20.16022784024991,4.8751597437111,0.4056759242059995,0.4691361794059926,47.589205836358275,37.19961710449157
932,932,932,932,932,932,2018-09-25,19.420000076293945,19.670000076293945,19.3799991607666,19.39999961853028,10.86080551147461,924300,19.49300003051757,19.560543032177414,43.5655300618906,-0.1054031354525442,0.003448348718051,19.17377510528025,19.65399990081788,20.1342246963555,4.886789436868195,0.2355402254862426,0.4563408034146606,45.12727313780372,43.948970584557664
933,933,933,933,933,933,2018-09-26,19.40999984741211,19.940000534057617,19.40999984741211,19.799999237060547,11.08474063873291,1924200,19.518000030517577,19.604080523974343,53.70670168825852,-0.0796830917502973,0.0233347139362383,19.17608020414692,19.64999990463257,20.123919605118225,4.8236102064705575,0.65825395343796,0.4623165257084232,47.756387331525076,46.82428876856236
934,934,934,934,934,934,2018-09-27,19.770000457763672,20.0,19.71999931335449,19.81999969482422,11.09593677520752,1173600,19.56599998474121,19.64333855503796,54.16430102894915,-0.0570285128257843,0.036791434288601,19.18872690450153,19.640499877929688,20.092272851357848,4.60042235417667,0.6986615263109297,0.449293965775358,55.12817456169151,49.33727834367344
935,935,935,935,935,935,2018-09-28,19.729999542236328,20.049999237060547,19.530000686645508,20.0,11.196706771850586,1708900,19.63099994659424,19.7081860904856,58.28741350207566,-0.0242703025680519,0.0556397156370667,19.17690887531048,19.65399990081788,20.13109092632527,4.854900050015215,0.8626143447302823,0.4543442932496209,74.3589743589741,59.08117875073024
936,936,936,936,936,936,2018-10-01,20.0,20.049999237060547,19.71999931335449,19.729999542236328,11.045547485351562,826000,19.658999824523924,19.71215217262209,50.68807376377242,-0.0198669515316822,0.0480344533387491,19.20235006518179,19.6354998588562,20.06864965253061,4.411904935326069,0.6090842991964598,0.4454625525679379,72.11539225701277,67.20084705922613
937,937,937,937,937,937,2018-10-02,19.950000762939453,20.450000762939453,19.8700008392334,20.350000381469727,11.392645835876465,3762200,19.76099987030029,19.82812457423076,62.99706615815644,0.0332681277836002,0.0809356261232253,19.138144060315256,19.65499992370605,20.17185578709685,5.259281255630171,1.1723348877230184,0.4650724574347369,79.90265798965497,75.45900820188062
938,938,938,938,938,938,2018-10-03,20.57999992370605,21.14999961853028,20.57999992370605,20.989999771118164,11.75094223022461,2079700,19.919999885559083,20.039374610028464,71.23295625706818,0.1255731340819643,0.1385925059372715,18.94184791298396,19.72049989700317,20.499151881022392,7.896878761552569,1.3151908042166216,0.488995798836581,81.62644011909418,77.88149678858731
939,939,939,939,939,939,2018-10-04,20.729999542236328,21.600000381469727,20.690000534057617,21.450000762939453,12.008467674255373,4093700,20.104999923706053,20.29585209237592,75.5745879698558,0.2331560741580816,0.196940356810711,18.718544127306163,19.80299997329712,20.887455819288075,10.952440008617524,1.2593673802999952,0.5190675165919759,92.65777487271328,84.72895766048748
940,940,940,940,940,940,2018-10-05,21.600000381469727,21.799999237060547,21.190000534057617,21.3700008392334,11.963682174682615,729700,20.25,20.491151864531822,73.4329933166116,0.308405892849052,0.2177521404013452,18.60324359889857,19.88400001525879,21.164756431619008,12.8822813858115,1.0801262460966912,0.5255626013356155,89.5497670114295,87.94466066774567
941,941,941,941,941,941,2018-10-08,22.0,22.100000381469727,21.09000015258789,21.600000381469727,12.092445373535156,3021300,20.451000022888184,20.692760685793257,75.63827658952454,0.3821952482656812,0.2332331966543794,18.49015182290446,19.97250003814697,21.45484825338949,14.843892476267524,1.0489601992931512,0.5601652890174884,86.46519665228152,89.55757951214144
942,942,942,942,942,942,2018-10-09,21.700000762939453,21.90999984741211,21.450000762939453,21.64999961853028,12.120434761047363,2650300,20.676000022888186,20.86680412810908,76.11712955090155,0.4396404630354986,0.2325427291393575,18.45763189528952,20.084500026702884,21.711368158116247,16.20023529836838,0.9811390553416728,0.5530105601214289,83.0601824241519,86.35838202928765
943,943,943,943,943,943,2018-10-10,21.600000381469727,21.65999984741211,21.170000076293945,21.200000762939453,11.86850643157959,1147300,20.81600017547608,20.92738533444188,63.61318997657372,0.4437399053517765,0.1893137371645083,18.49033525087594,20.16700010299683,21.84366495511772,16.627806253362756,0.8080522200474153,0.5485097894783385,77.60793266923444,82.37777058188931
944,944,944,944,944,944,2018-10-11,21.39999961853028,21.81999969482422,21.06999969482422,21.200000762939453,11.86850643157959,2863800,20.9540002822876,20.97695177598689,63.61318997657369,0.4418948541140857,0.1499749487414539,18.57084611663923,20.260000133514406,21.94915415038958,16.674768072493254,0.7782459799503619,0.5629019473727429,72.42648296289656,77.69819935209432
945,945,945,945,945,945,2018-10-15,21.5,22.07999992370605,21.479999542236328,21.90999984741211,12.265995025634766,3102200,21.14500026702881,21.14659687988238,72.43386317498756,0.4920515659614146,0.1601053284710263,18.60850994907042,20.388000106811525,22.16749026455263,17.456250229727893,0.9276505082030406,0.5855517483294469,75.61275884766275,75.21572482659792
946,946,946,946,946,946,2018-10-16,21.82999992370605,22.229999542236328,21.790000915527344,22.0,12.316376686096191,2957300,21.372000312805177,21.30176108354013,73.34397768734613,0.5329202091711913,0.1607791773446424,18.659348017318987,20.515500068664554,22.37165212001012,18.09511876515904,0.8998864021563582,0.5751550967851282,83.9234899814087,77.32091059732267
947,947,947,947,947,947,2018-10-17,21.950000762939453,22.38999938964844,21.520000457763672,22.020000457763672,12.327574729919434,2129800,21.53900032043457,21.43235006067168,73.55952546913721,0.5604621147648849,0.1506568663506688,18.76729948868496,20.650000095367435,22.532700702049908,18.23438835823379,0.8638391461535483,0.5962153707208169,90.64054830229082,83.39226571045408
948,948,948,948,948,948,2018-10-18,22.0,22.51000022888184,21.8799991607666,22.100000381469727,12.372358322143556,2131700,21.650000381469727,21.553741028089505,74.47678191747912,0.5820352584770703,0.1377840080502833,18.893000804570423,20.78500013351441,22.6769994624584,18.20543003887947,0.8475160450213485,0.5986286348204184,88.38285642308962,87.64896490226306
949,949,949,949,949,949,2018-10-19,22.38999938964844,22.38999938964844,21.950000762939453,22.0,12.316376686096191,4539000,21.70500030517578,21.63487902298232,71.05324496780942,0.5843271753026791,0.1120607399007136,19.024451914665708,20.90500011444092,22.785548314216133,17.991372298306306,0.7911384791120931,0.5872979199553162,85.00833673006152,88.01058048514733
950,950,950,950,950,950,2018-10-22,22.190000534057617,22.280000686645508,21.82999992370605,22.0,12.316376686096191,2021200,21.768000221252443,21.70126465516736,71.05324496780942,0.5794638374845356,0.085757921666056,19.127788408106664,21.009000110626225,22.890211813145783,17.908626708684302,0.7633940369514235,0.5774909801684691,82.88128223108383,85.42415846141166
951,951,951,951,951,951,2018-10-23,21.989999771118164,22.100000381469727,21.76000022888184,21.96999931335449,12.29958152770996,2258700,21.80500011444092,21.750125502110468,69.8637825320902,0.5666567364133073,0.0583606564758621,19.32126123114809,21.12800006866455,22.93473890618101,17.10279090916965,0.733016312929695,0.560527349626999,78.14097177471717,82.01019691195418
952,952,952,952,952,952,2018-10-24,21.96999931335449,22.14999961853028,21.82999992370605,21.89999961853028,12.260393142700195,1819800,21.83000011444092,21.77737534145952,66.95781646056513,0.5445810350021425,0.0290279640517578,19.60260472910012,21.253000068664555,22.903395408228988,15.530939954192892,0.6960135048722567,0.5433468028553726,73.06198824986862,78.02808075188987
953,953,953,953,953,953,2018-10-25,22.030000686645508,22.420000076293945,21.88999938964844,22.030000686645508,12.333171844482422,3683600,21.913000106811523,21.823307222402427,69.56969520413189,0.5314496614384652,0.0127172723904643,19.824182180155027,21.3645001411438,22.904818102132573,14.419414924877415,0.7160270029814183,0.5423935088403821,68.39029017401317,73.19775006619966
954,954,954,954,954,954,2018-10-26,22.18000030517578,22.450000762939453,21.88999938964844,22.420000076293945,12.551509857177734,4445900,22.03500003814697,21.93179683220088,75.91561212212444,0.5462162042714844,0.0219870521787868,20.062473939091348,21.49450016021729,22.92652638134323,13.324582664884492,0.8231434950084139,0.5436512134439985,75.63339328917279,72.36189057101821
955,955,955,955,955,955,2018-10-29,22.559999465942383,22.729999542236328,22.200000762939453,22.270000457763672,12.467533111572266,2576700,22.07100009918213,21.993288400485024,69.70366945317947,0.5395949653630652,0.012292650616294,20.314654106554137,21.60800018310547,22.901346259656805,11.97099283220624,0.7559254195997578,0.5426760395763468,77.56863725712901,73.86410690677167
956,956,956,956,956,956,2018-10-30,22.43000030517578,22.8799991607666,22.200000762939453,22.350000381469727,12.51231861114502,4045500,22.1060001373291,22.058145124300424,71.1048010857341,0.5346399149428471,0.0058700801568607,20.73459213708279,21.73900022506714,22.743408313051493,9.240609757445732,0.8041593171699474,0.5524847794514041,78.91916393322116,77.37373149317433
957,957,957,957,957,957,2018-10-31,22.5,22.790000915527344,22.11000061035156,22.26000022888184,12.46193504333496,2213400,22.13000011444092,22.094846052406133,67.2189022785635,0.5174854910175135,-0.0090274750147782,21.03401367743257,21.834500217437743,22.63498675744292,7.332309254011497,0.7657758689117639,0.5615930312888598,69.5844684455239,75.35742321195802
958,958,958,958,958,958,2018-11-01,22.299999237060547,22.88999938964844,22.100000381469727,22.450000762939453,12.568305015563965,3779400,22.16500015258789,22.15941963613946,70.94369426410948,0.5133048824992095,-0.0105664668264658,21.164133160341937,21.90750026702881,22.650867373715688,6.786416502348801,0.8648940685097838,0.5779077439238495,68.41953878854908,72.30772372243139
959,959,959,959,959,959,2018-11-05,22.5,23.1200008392334,22.239999771118164,23.0,12.876213073730469,4258000,22.26500015258789,22.31225242956865,78.72054532829954,0.5480544316877172,0.0193464658896334,21.13328451749973,21.98500022888184,22.836715940263943,7.748152854355682,1.0958559631776024,0.5994858385089484,75.68009161839863,71.22803295082389
960,960,960,960,960,960,2018-11-06,22.84000015258789,23.32999992370605,22.780000686645508,22.989999771118164,12.870613098144531,4982600,22.364000129699708,22.43547921894129,78.29718042572469,0.5682364883583659,0.0316228180482256,21.15741024941072,22.06600017547608,22.97459010154144,8.235202744855966,1.0084799914321383,0.5959510812626337,80.83660841237999,74.97874627310925
961,961,961,961,961,961,2018-11-07,23.299999237060547,23.63999938964844,22.850000381469727,23.059999465942383,12.909801483154297,2555600,22.473000144958498,22.549028354759667,79.16852605029608,0.583157032763129,0.0372346899623909,21.16002340026865,22.13900012969971,23.11797685913077,8.843910959806651,0.9703887786882932,0.6098116474709253,80.95477714431838,79.15715905836568
962,962,962,962,962,962,2018-11-08,23.100000381469727,23.25,22.479999542236328,22.479999542236328,12.585098266601562,1952000,22.5310001373291,22.536477661573603,57.80298692547202,0.5419334536078217,-0.003191111354333,21.217723797800826,22.18050012588501,23.1432764539692,8.68128601807864,0.655539457927516,0.6212537053489787,62.88741166993642,74.89293240887827
963,963,963,963,963,963,2018-11-09,22.530000686645508,22.979999542236328,22.479999542236328,22.850000381469727,12.79223346710205,2383300,22.613000106811523,22.593481792463805,64.5787399326114,0.5329756342813106,-0.0097191445446753,21.37020472778786,22.263000106811525,23.15579548583519,8.020440863677726,0.8287428947605716,0.6125927263954802,55.141845590589945,66.32801146828159
964,964,964,964,964,964,2018-11-12,22.190000534057617,22.5,22.030000686645508,22.3799991607666,12.9318208694458,1727100,22.60900001525879,22.55466676851886,52.647011796326176,0.4823906284932704,-0.0482433202661723,21.573732787457423,22.32200002670288,23.07026726594834,6.704302825466683,0.5387556283515809,0.6274075098546759,43.085097208877905,53.704784823134766
965,965,965,965,965,965,2018-11-13,22.5,22.5,22.11000061035156,22.299999237060547,12.885597229003906,1269300,22.611999893188475,22.508363580980983,50.86947295961264,0.430879412056079,-0.079803629362691,21.61725497998526,22.341499996185306,23.065745012385342,6.483405468063514,0.4713489508409042,0.610449786982802,38.97475308932834,45.73389862959874
966,966,966,966,966,966,2018-11-14,22.39999961853028,22.6200008392334,22.34000015258789,22.479999542236328,12.989604949951172,2001400,22.624999809265137,22.50320648302741,54.69371185376149,0.3999703134135401,-0.0885701824041839,21.65645919643201,22.36549997329712,23.074540750162228,6.340486711333575,0.5807425839776432,0.5897034880678054,30.88659876639528,37.648816354867186
967,967,967,967,967,967,2018-11-16,22.700000762939453,22.959999084472656,22.5,22.799999237060547,13.174510955810549,2111300,22.67899971008301,22.557168801942524,60.73142584799532,0.396722758070883,-0.0734541901974729,21.68997994662361,22.40449991226196,23.11901987790032,6.3783612081187,0.7767587637983259,0.5818674919369856,37.22703542285157,35.696129092858406
968,968,968,968,968,968,2018-11-19,22.809999465942383,22.8799991607666,22.6200008392334,22.75,13.145618438720703,1320300,22.708999633789062,22.59222901977116,59.35812548327251,0.3856687769050424,-0.0676065370906508,21.72170704719477,22.43699989318848,23.15229273918219,6.376011493505101,0.7187915820524461,0.5588768369081439,43.47825866206899,37.197297617105285
969,969,969,969,969,969,2018-11-21,22.64999961853028,22.700000762939453,22.31999969482422,22.489999771118164,12.995381355285645,1544100,22.65799961090088,22.573641883652428,52.49896948991989,0.3518724055747917,-0.0811223267367212,21.77476057614467,22.461499881744384,23.1482391873441,6.114812538924561,0.5207501515796388,0.5496713703558324,41.76395875858972,40.823084281170104
970,970,970,970,970,970,2018-11-22,22.5,22.82999992370605,22.39999961853028,22.75,13.145618438720703,1590600,22.633999633789063,22.60570699571562,57.90389713860056,0.3421245841234359,-0.0726961185504616,21.83564785654792,22.498999881744385,23.16235190694085,5.896724553829657,0.6891907378900942,0.541123437128685,39.337458422333036,41.52655861433059
971,971,971,971,971,971,2018-11-23,22.75,22.809999465942383,22.229999542236328,22.299999237060547,12.885597229003906,884000,22.55799961090088,22.550123766869245,47.50822315179629,0.2946910496564179,-0.0961037224139837,21.890280843605453,22.515499877929688,23.140718912253924,5.553676691292049,0.3276598847457803,0.5439003290270686,30.020664934650473,37.04069403852442
972,972,972,972,972,972,2018-11-26,22.450000762939453,22.530000686645508,21.81999969482422,21.96999931335449,12.694911003112791,1914500,22.506999588012697,22.444646593502924,41.44534675304226,0.2278449412780041,-0.130359864633918,21.90695746166032,22.5189998626709,23.131042263681483,5.43578671115984,0.05150121265298,0.5557646620837986,23.2441129148817,30.86741209062174
973,973,973,973,973,973,2018-11-27,22.049999237060547,22.790000915527344,21.959999084472656,22.6200008392334,13.07050323486328,2195600,22.48399963378906,22.476529183635737,54.22907760967259,0.2247280841709766,-0.1067813773927564,21.9781218382401,22.548499870300294,23.118877902360488,5.059121762787124,0.5626785788671108,0.575353031296005,22.989320892969953,25.418032914167384
974,974,974,974,974,974,2018-11-28,22.61000061035156,22.799999237060547,22.51000022888184,22.64999961853028,13.087835311889648,1140200,22.51099967956543,22.50806926270748,54.735831912859865,0.2221181633139828,-0.0875130385998002,21.991176410897065,22.559999847412108,23.12882328392715,5.04276099612025,0.5791104632305287,0.5549706010733408,32.600750643118936,26.278061483656874
975,975,975,975,975,975,2018-11-29,22.64999961853028,22.81999969482422,22.39999961853028,22.64999961853028,13.087835311889648,1053100,22.545999717712405,22.533874781947983,54.735831912859865,0.2175420924053526,-0.0736712876067444,22.024999651237547,22.57899980545044,23.132999959663334,4.907216076764932,0.5640792358449022,0.5453298493033835,49.200817861838516,34.93029646597581
976,976,976,976,976,976,2018-11-30,22.65999984741211,22.65999984741211,22.299999237060547,22.479999542236328,12.989604949951172,1343200,22.5459997177124,22.52407928381859,50.8008791486151,0.1979164798534256,-0.0746375201269371,22.03940523299382,22.58549976348877,23.13159429398372,4.8357976242594,0.4034047995712193,0.5320920465211105,53.51429514452777,45.10528788316176
977,977,977,977,977,977,2018-12-03,22.5,22.940000534057617,22.450000762939453,22.520000457763672,13.012720108032228,1569500,22.51799983978272,22.52333767908133,51.70852530674692,0.1834757854476478,-0.0712625716261719,22.071991201925226,22.59849977493286,23.125008347940497,4.659677219738804,0.4254529544307619,0.5290854554209,58.78069831531954,53.83193710722862
978,978,978,978,978,978,2018-12-04,22.56999969482422,23.100000381469727,22.56999969482422,22.71999931335449,13.12828540802002,1902800,22.514999771118163,22.559094339858262,56.19774416421595,0.1860252836048097,-0.054970458775208,22.087572089209424,22.611999702453613,23.1364273156978,4.638489475897912,0.6029690353572098,0.532722203155554,62.87086236836658,58.38861860940464
979,979,979,979,979,979,2018-12-05,22.75,23.299999237060547,22.71999931335449,23.01000022888184,13.295855522155762,2113000,22.56699981689453,22.641077228771643,61.90351776349859,0.2090367835864803,-0.0255671670348299,22.086576374317275,22.612499713897705,23.13842305347813,4.651616108211125,0.8779072776093674,0.5360991831948757,70.70716913687274,64.11957660685296
980,980,980,980,980,980,2018-12-06,22.770000457763672,23.0,22.600000381469727,22.8700008392334,13.214963912963867,2168500,22.57899990081787,22.68269970340105,57.860683991510655,0.2135155085165578,-0.0168707536838019,22.09541125349354,22.606499767303468,23.117588281113395,4.521606786284813,0.7577841849405422,0.5270920877818213,73.88798135113618,69.15533761879185
981,981,981,981,981,981,2018-12-07,22.790000915527344,22.940000534057617,22.170000076293945,22.200000762939453,12.827814102172852,2247200,22.56900005340576,22.59493625968076,42.94637164375474,0.161143956338428,-0.0553938446895454,22.067786826439868,22.56349983215332,23.05921283786677,4.393937194149757,0.1333573408158795,0.5444426856376677,59.00908912046293,67.86807986949063
982,982,982,982,982,982,2018-12-10,22.309999465942383,22.709999084472656,22.18000030517578,22.26000022888184,12.862483024597168,1447800,22.598000144958498,22.5340387995355,44.37307840920775,0.1230619972844309,-0.074780642994834,22.04037163136411,22.5524998664856,23.064628101607084,4.5416538135760405,0.2144273469569875,0.5434109780418968,42.117192003911,58.33808749183671
983,983,983,983,983,983,2018-12-11,22.5,22.959999084472656,22.5,22.850000381469727,13.203399658203123,1776700,22.621000099182133,22.591486359887178,56.31007307855348,0.1388888278926145,-0.0471630499093203,22.04037163136411,22.5524998664856,23.064628101607084,4.5416538135760405,0.790455099506041,0.5545958264382481,41.66673110414049,47.597670742838154
984,984,984,984,984,984,2018-12-12,22.989999771118164,23.799999237060547,22.940000534057617,23.56999969482422,13.619440078735352,3483500,22.713000106811524,22.76939787533028,66.15727330843406,0.2071418303986156,0.0168719620773445,21.941757998095994,22.611999893188475,23.28224178828096,5.928196517410927,1.2146672034755135,0.5828388999491462,62.56943211430939,48.78445174078698
985,985,985,985,985,985,2018-12-13,23.600000381469727,24.239999771118164,23.559999465942383,23.709999084472656,13.700335502624512,2280200,22.81900005340576,22.94041627699253,67.72871841169436,0.2694238568308442,0.0633231908076585,21.87565741941876,22.68249988555908,23.48934235169941,7.114228768531851,1.136740901745542,0.5897790003224773,78.69255573440152,60.97623965095048
986,986,986,986,986,986,2018-12-14,23.739999771118164,24.290000915527344,23.65999984741211,24.1200008392334,13.937244415283203,1890800,22.983000183105467,23.15488619739996,71.9647175826772,0.3478566516309591,0.1134047884862187,21.7500152323478,22.764499950408936,23.77898466847008,8.912866263446416,1.168073586862436,0.5926520051648172,86.39562326943293,75.88587037271462
987,987,987,987,987,987,2018-12-17,24.1200008392334,24.18000030517578,23.600000381469727,23.600000381469727,13.636775970458984,1297600,23.09100017547608,23.235816049049003,60.730954476438505,0.3638611506227711,0.1035274299824245,21.72647432191545,22.8045000076294,23.88252569334333,9.454499641327622,0.8689616974726817,0.5917482850606198,79.4186096240763,81.50226287597026
988,988,988,988,988,988,2018-12-18,23.450000762939453,23.450000762939453,22.729999542236328,22.799999237060547,13.401237487792969,1576600,23.09900016784668,23.156576628687464,47.938951775150834,0.3084359670808894,0.0384817971524342,21.72925956426289,22.806999969482423,23.88474037470196,9.45096160531096,0.4967521249143249,0.6116234675015326,63.291204261181065,76.36847905156344
989,989,989,989,989,989,2018-12-19,22.809999465942383,23.020000457763672,22.479999542236328,22.479999542236328,13.21315097808838,1828200,23.04600009918213,23.033562612969074,43.835314129544415,0.2359696970027691,-0.0271875783405488,21.728162621335105,22.80649995803833,23.88483729474156,9.45640355764594,0.3486093336987649,0.6065075709319477,37.264119397577964,59.991311094278466
990,990,990,990,990,990,2018-12-20,22.5,22.920000076293945,22.5,22.64999961853028,13.313072204589844,1739100,23.023999977111817,22.96382388670748,46.53673938847128,0.1900662755689701,-0.0584727998194782,21.721235418966693,22.801499938964845,23.881764458963,9.475381206410187,0.4298781374237748,0.5946142111552098,22.327006396513138,40.960776685090735
991,991,991,991,991,991,2018-12-21,22.850000381469727,23.489999771118164,22.770000457763672,23.3799991607666,13.742145538330078,1900900,23.141999816894533,23.039492118354584,56.51584500680737,0.2101696407713795,-0.0306955476936551,21.772938567865268,22.855499935150146,23.938061302435024,9.473092869169536,0.7422491885757608,0.6121417784004007,31.446498442182726,30.345874745424624
992,992,992,992,992,992,2018-12-26,23.25,23.43000030517578,22.959999084472656,23.280000686645508,13.683366775512695,924700,23.243999862670897,23.08322094895293,54.95460894216697,0.2155479586978366,-0.0202537838137584,21.90414407236651,22.921000003814697,23.937855935262885,8.87270128946341,0.6765248506342134,0.6019888814220239,44.025127808802274,32.59954421583273
993,993,993,993,993,993,2018-12-27,23.31999969482422,23.40999984741211,23.100000381469727,23.309999465942383,13.701004028320312,1097500,23.289999771118165,23.12445340658737,55.3656031677432,0.2196984185704771,-0.0128826591528943,21.935020135661624,22.955499935150147,23.97597973463867,8.890939446942161,0.6736925762616345,0.5811324946020495,54.402479792159056,43.29136868104803
994,994,994,994,994,994,2018-12-28,23.690000534057617,23.75,23.38999938964844,23.600000381469727,13.8714599609375,1052300,23.29299983978272,23.21091649292962,59.349470288710535,0.2435804938566903,0.008799532906655,21.95573492421044,23.00299997329712,24.0502650223838,9.10546494198487,0.785028326254778,0.5710516402774473,57.86161711310903,52.096408238023464
995,995,995,995,995,995,2019-01-02,23.75,24.270000457763672,23.540000915527344,24.209999084472656,14.23000144958496,1118200,23.34299983978272,23.39256787321017,66.36571071318706,0.3081765406155554,0.0587164637324161,21.92390201621683,23.08099994659424,24.23809787697165,10.026410753907989,0.9878580750335326,0.5824050618459388,72.47826594420702,61.58078761649171
996,996,996,996,996,996,2019-01-03,24.229999542236328,24.299999237060547,23.68000030517578,24.280000686645508,14.27114486694336,2069700,23.358999824523927,23.553919293834777,67.08998471522303,0.3608581689832668,0.089118473680102,21.937405322808846,23.171000003814697,24.404594684820548,10.64774658670546,0.9494996208667792,0.5850903382772836,87.52081378951794,72.62023228227801
997,997,997,997,997,997,2019-01-04,25.14999961853028,25.56999969482422,24.86000061035156,25.239999771118164,14.835405349731444,4035600,23.52299976348877,23.860479380613576,75.22071762916023,0.4746017287850392,0.1622896267854995,21.81731416368712,23.306999969482423,24.796685775277727,12.783162206597671,1.148794461931442,0.635440957555957,94.81000494431122,84.93636155934541
998,998,998,998,998,998,2019-01-07,25.299999237060547,25.3799991607666,24.709999084472656,24.81999969482422,14.588544845581056,1699600,23.72499980926513,24.034937619560964,67.15544780083246,0.5248042071158601,0.1699936840930562,21.81075564003062,23.41199998855591,25.0132443370812,13.678834352537136,0.9396579783607192,0.6379094660372417,87.98324208289982,90.10468693890967
999,999,999,999,999,999,2019-01-08,24.950000762939453,24.979999542236328,24.670000076293945,24.799999237060547,14.57678508758545,1211400,23.95699977874756,24.174039731833613,66.77660952547127,0.5565604803213553,0.1613999658388412,21.80299173450847,23.501499938964844,25.20000814342122,14.45446638612452,0.8822469902379133,0.6144873231733232,80.04314681645627,87.61213128122245
1000,1000,1000,1000,1000,1000,2019-01-09,24.799999237060547,24.989999771118164,24.76000022888184,24.799999237060547,14.57678508758545,1736900,24.171999740600587,24.287850550965786,66.77660952547127,0.5750981817749903,0.1439501338339809,21.835858251241167,23.5979998588562,25.36014146647124,14.934669193615688,0.841062084060085,0.5870239102492518,75.29664722282234,81.10767870739282
1001,1001,1001,1001,1001,1001,2019-01-10,24.799999237060547,25.11000061035156,24.75,25.0,14.69433879852295,1830900,24.333999824523925,24.417332268972004,68.93974777744484,0.5990226733275641,0.1342997003092437,21.997602259021303,23.737999820709227,25.47839738239715,14.663388447493269,0.8625608904171361,0.5708079602565594,77.23839799183152,77.52606401037006
1002,1002,1002,1002,1002,1002,2019-01-11,24.86000061035156,25.709999084472656,24.86000061035156,25.489999771118164,14.982348442077637,2380400,24.55499973297119,24.612362723907665,73.61604347116614,0.6500287647092051,0.1482446333527078,22.13834707620405,23.899499797821044,25.660652519438035,14.737988129588874,0.951550837634573,0.5907501398183123,83.2743920642332,78.60314575962903
1003,1003,1003,1003,1003,1003,2019-01-14,25.51000022888184,25.75,25.209999084472656,25.520000457763672,14.999980926513672,2134000,24.77599983215332,24.777387766426937,73.88353143623317,0.6849762840744162,0.1465537221743351,22.20672365122056,24.032999801635743,25.859275952050933,15.19807069853085,0.907112762160824,0.5871251952261002,89.22179154525607,83.2448605337736
1004,1004,1004,1004,1004,1004,2019-01-15,25.540000915527344,25.700000762939453,25.09000015258789,25.14999961853028,14.782510757446287,2208400,24.93099975585937,24.84513537590027,64.87105230946221,0.6750350851872398,0.1092900186297268,22.23663730528976,24.11199979782105,25.987362290352333,15.555428900598784,0.776746448978028,0.5887591534493475,88.6592405695282,87.0518080596725
1005,1005,1005,1005,1005,1005,2019-01-16,25.200000762939453,25.26000022888184,24.88999938964844,25.26000022888184,14.847158432006836,2118800,25.03599987030029,24.92056534916965,66.2317301513285,0.6683286665408552,0.0820668799866738,22.25967615165483,24.189499855041504,26.11932355842817,15.955879327405489,0.7773570383558094,0.5731335595767798,85.07537895959386,87.65213702479271
1006,1006,1006,1006,1006,1006,2019-01-17,25.25,25.299999237060547,24.920000076293945,25.059999465942383,14.729608535766602,1736800,25.11399974822998,24.945917006764688,61.42520894684198,0.639503592021704,0.0425934443740181,22.27029241078125,24.23649978637696,26.202707161972658,16.225176019029664,0.7094132312254023,0.5593382453760528,78.75509537344567,84.16323830085592
1007,1007,1007,1007,1007,1007,2019-01-18,25.11000061035156,25.68000030517578,25.11000061035156,25.39999961853028,14.929450988769531,1641000,25.1299997329712,25.02847748163116,66.07552855805622,0.6367545732513555,0.0318755404829356,22.32068531396457,24.32649974822998,26.332314182495384,16.49077717735654,0.7675970049775445,0.5636712877944347,80.52300313302969,81.45115915535642
